,production
7085,3.6171148878846253
7086,2.9543893100196086
7087,2.8707357833793057
7088,2.8707357833793057
7089,2.8707357833793057
7090,5.907457742775012
7091,5.907457742775012
7092,5.907457742775012
7093,5.907457742775012
7094,5.907457742775012
7095,5.907457742775012
7096,5.907457742775012
7097,3.6149637711637683
7098,3.616846251214105
7099,4.697567035254059
7100,4.697567035254059
7101,2.827905162910489
7102,4.517976974285714
7103,3.9996675152801924
7104,5.903616456534786
7105,3.619529375979143
7106,2.830267833826459
7107,4.5224405383890955
7108,5.215424768458471
7109,3.612808017162641
7110,3.9996675152801924
7111,3.9996675152801924
7112,3.487069220736119
7113,3.487069220736119
7114,4.337029268743146
7115,2.830267833826459
7116,3.6843692986360503
7117,3.582963228522387
7118,5.170256696480519
7119,2.831447079246135
7120,4.064400685849028
7121,3.727378753264546
7122,4.346917457560314
7123,3.559055466277736
7124,3.559055466277736
7125,3.559055466277736
7126,3.5667118201397288
7127,2.825536896557877
7128,2.822568654544802
7129,2.822568654544802
7130,2.822568654544802
7131,2.822568654544802
7132,2.822568654544802
7133,3.5272424885128144
7134,4.370207057868539
7135,4.370207057868539
7136,3.3013770463799443
7137,3.494384096388273
7138,3.494384096388273
7139,3.494384096388273
7140,4.3344107807322185
7141,3.56953269648137
7142,3.4913427315135013
7143,2.0515563381903004
7144,3.508256453955563
7145,3.508256453955563
7146,3.638375321940168
7147,3.5496173867804286
7148,5.180940498394464
7149,4.3766371373894435
7150,4.3766371373894435
7151,4.063885354737392
7152,2.7781979610042917
7153,4.343285806357451
7154,4.513822146528786
7155,3.493472657771326
7156,3.881769962257125
7157,2.794227897343262
7158,5.022761473894096
7159,5.707342795850958
7160,4.306359755748467
7161,2.8172035149987327
7162,2.8172035149987327
7163,4.134686441505479
7164,2.8786365016777435
7165,3.2973172511747633
7166,3.2973172511747633
7167,4.345881188037528
7168,3.869532953807194
7169,4.705106014600691
7170,3.874113432354926
7171,4.570578741218473
7172,3.1793030497483774
7173,2.1529243184396396
7174,3.6325736179028416
7175,3.386083743852107
7176,3.82907608460722
7177,3.82907608460722
7178,3.6604799795922385
7179,3.492560387676128
7180,3.82907608460722
7181,3.82907608460722
7182,3.82907608460722
7183,3.82907608460722
7184,4.662967284714308
7185,4.662967284714308
7186,3.8210036070409776
7187,3.8210036070409776
7188,2.1529243184396396
7189,3.1875915348284343
7190,4.208863015664693
7191,4.310799125385514
7192,3.1793030497483774
7193,3.635214929528243
7194,5.410484663418784
7195,3.9233585150918917
7196,3.6625354787743345
7197,3.6625354787743345
7198,3.660737148167656
7199,3.660737148167656
7200,3.660737148167656
7201,3.660737148167656
7202,3.660737148167656
7203,4.340423084818807
7204,4.340423084818807
7205,4.688499793575096
7206,3.8437441646748516
7207,3.8437441646748516
7208,3.561897992353146
7209,3.5655812377694427
7210,3.505557396986398
7211,3.4343097331123578
7212,2.4973291697865574
7213,7.079226516721677
7214,6.092756798589854
7215,6.092756798589854
7216,5.41880784488266
7217,5.931767619849855
7218,2.1529243184396396
7219,3.718923575462313
7220,3.503453082366503
7221,3.503453082366503
7222,3.838161156829691
7223,5.032070574816321
7224,2.822568654544802
7225,3.4806245152934774
7226,3.4806245152934774
7227,3.4806245152934774
7228,3.4806245152934774
7229,4.327174383125731
7230,3.8146306594194965
7231,3.8146306594194965
7232,3.8146306594194965
7233,4.327174383125731
7234,4.327174383125731
7235,4.327438444389479
7236,3.4806245152934774
7237,2.804571768092832
7238,4.1661999993225285
7239,2.91235066461494
7240,3.461665128429245
7241,3.461665128429245
7242,3.461665128429245
7243,4.085976312551584
7244,4.085976312551584
7245,4.085976312551584
7246,4.490544660146788
7247,3.5142284036242013
7248,4.111856987306732
7249,3.4707234443107655
7250,2.827905162910489
7251,2.827905162910489
7252,2.827905162910489
7253,3.5698143469549963
7254,2.8887037007954675
7255,3.530762586016799
7256,4.131640346965797
7257,5.436382217503932
7258,5.436382217503932
7259,3.51631018876266
7260,3.614425268188989
7261,3.614425268188989
7262,3.614425268188989
7263,3.6149637711637683
7264,3.6149637711637683
7265,3.6149637711637683
7266,3.6149637711637683
7267,3.6149637711637683
7268,3.6149637711637683
7269,3.6149637711637683
7270,3.9994842811981406
7271,3.9994842811981406
7272,3.9994842811981406
7273,3.8546057345581954
7274,3.8546057345581954
7275,4.330996463561102
7276,4.353241283242128
7277,2.9019708937395166
7278,2.8678989020441064
7279,3.4641721808235437
7280,3.4641721808235437
7281,2.785628335747585
7282,3.8015382722528743
7283,2.749192144433385
7284,2.837322536806349
7285,2.837322536806349
7286,2.837322536806349
7287,2.837322536806349
7288,2.837322536806349
7289,4.689419418432991
7290,3.5550623063795967
7291,3.279406324608233
7292,3.802877558167348
7293,3.5284172316728752
7294,3.5130368634176907
7295,5.039870419364591
7296,7.272752496534503
7297,3.4968105458651015
7298,4.327174383125731
7299,4.327174383125731
7300,4.516338972281476
7301,4.278054044290903
7302,3.5139306516493947
7303,3.0699116717282426
7304,2.254444717666111
7305,2.254444717666111
7306,3.361069590571376
7307,3.361069590571376
7308,3.361069590571376
7309,3.361069590571376
7310,2.2710944259026746
7311,3.5698143469549963
7312,3.1813816204406202
7313,3.901568547524287
7314,3.108167702883779
7315,3.811539466849824
7316,3.548467300397191
7317,3.548467300397191
7318,3.548467300397191
7319,5.500686618645769
7320,3.7364784329132155
7321,3.5539184686798193
7322,3.5539184686798193
7323,3.5539184686798193
7324,3.571783682237689
7325,3.571783682237689
7326,3.571783682237689
7327,3.571783682237689
7328,2.060513531794317
7329,3.5464514609816584
7330,2.2491843162669305
7331,3.5635996376871786
7332,3.8844462376579116
7333,3.85925493988949
7334,3.1962211343033946
7335,2.2491843162669305
7336,3.493472657771326
7337,3.8288587641673772
7338,3.493472657771326
7339,6.48641990171294
7340,6.48641990171294
7341,6.48641990171294
7342,5.640203493013329
7343,4.842532174539857
7344,4.842532174539857
7345,3.530762586016799
7346,4.127134385045092
7347,4.127134385045092
7348,4.127134385045092
7349,2.8859174075467844
7350,5.113131712139432
7351,5.113131712139432
7352,2.7285062096695922
7353,2.7285062096695922
7354,2.7285062096695922
7355,3.5499047018233476
7356,2.827905162910489
7357,2.831447079246135
7358,2.826129489167811
7359,2.826129489167811
7360,5.063417479535225
7361,5.063417479535225
7362,4.409155302062135
7363,4.409155302062135
7364,3.5874002851640823
7365,3.7360015611826713
7366,4.460837815098172
7367,4.301358731606427
7368,4.301358731606427
7369,4.462569217389069
7370,4.804840381116659
7371,3.261552099148637
7372,3.261552099148637
7373,4.462569217389069
7374,3.5926438462331105
7375,3.8956903508072482
7376,3.8956903508072482
7377,3.8956903508072482
7378,3.551913599040779
7379,4.456206032848133
7380,4.456206032848133
7381,2.8296776892239084
7382,2.8296776892239084
7383,3.640476714885769
7384,5.486248162106502
7385,5.086731764067556
7386,3.51631018876266
7387,3.51631018876266
7388,3.684620397193553
7389,4.369321262176328
7390,4.046204186894165
7391,4.54595082632812
7392,4.955756632586266
7393,3.8465240231954505
7394,5.542400153875902
7395,5.542400153875902
7396,5.542400153875902
7397,5.034156489137602
7398,5.034156489137602
7399,5.034156489137602
7400,5.073923033332174
7401,5.073923033332174
7402,5.073923033332174
7403,4.342765920720579
7404,4.342765920720579
7405,4.324927042633309
7406,4.310799125385514
7407,4.308649164869106
7408,5.006024681538572
7409,5.006024681538572
7410,5.003744943391502
7411,5.003744943391502
7412,5.003744943391502
7413,5.003744943391502
7414,5.003744943391502
7415,5.003744943391502
7416,5.006024681538572
7417,4.803201036487226
7418,5.914043400139397
7419,4.2961963780686885
7420,4.2961963780686885
7421,3.6157709822932977
7422,3.6157709822932977
7423,3.6157709822932977
7424,3.6157709822932977
7425,3.459466289786131
7426,3.459466289786131
7427,2.869601996409779
7428,3.4091655513113324
7429,3.746912485364546
7430,4.339380059952409
7431,3.818371449346691
7432,4.603769205072464
7433,4.603769205072464
7434,4.603769205072464
7435,4.603769205072464
7436,3.4986265269937014
7437,3.4986265269937014
7438,3.4986265269937014
7439,3.4986265269937014
7440,3.4986265269937014
7441,3.4986265269937014
7442,3.4986265269937014
7443,5.067141643536563
7444,3.653252276470785
7445,4.244630641232919
7446,4.701025671631613
7447,3.0846584827483925
7448,3.0846584827483925
7449,3.0846584827483925
7450,3.5765502691400166
7451,3.5613301331669613
7452,2.6979998652487085
7453,3.6109179126442243
7454,3.6109179126442243
7455,5.036432986917396
7456,4.704834509101037
7457,3.521938999358284
7458,2.836736542063533
7459,2.836736542063533
7460,2.836736542063533
7461,2.738902664584975
7462,2.6311691567662523
7463,2.836736542063533
7464,2.836736542063533
7465,2.836736542063533
7466,2.3664984187376987
7467,2.3664984187376987
7468,2.8414149131696336
7469,2.8414149131696336
7470,2.7324175575505043
7471,2.7324175575505043
7472,2.7324175575505043
7473,5.067960360715525
7474,5.067960360715525
7475,3.531055368920369
7476,4.521679875489066
7477,2.2267833795777636
7478,2.8466520505398383
7479,3.5272424885128144
7480,3.696103299203256
7481,3.5647324613710536
7482,2.258633205464863
7483,3.5447203584143305
7484,3.4728976958273465
7485,4.552402120449436
7486,3.4986265269937014
7487,4.523634698005573
7488,4.523634698005573
7489,4.523634698005573
7490,3.4986265269937014
7491,3.4986265269937014
7492,4.523634698005573
7493,3.511843901749219
7494,4.355297574931857
7495,5.309405663533457
7496,3.279029747687948
7497,3.672241812960913
7498,3.9891692146047997
7499,4.989752083179832
7500,4.989752083179832
7501,3.9915732841861553
7502,3.5157158351047473
7503,3.447126313550555
7504,3.4496700351129332
7505,3.9512437185814275
7506,3.808216836702557
7507,5.405645944300561
7508,3.823628854665551
7509,3.5745903077118086
7510,3.8918202981106265
7511,5.639101721181868
7512,5.639101721181868
7513,5.588596064847084
7514,4.007333185232471
7515,4.109233174715851
7516,4.1112016792885235
7517,2.9927277645336923
7518,3.662792119350618
7519,4.132763672126045
7520,3.535145354171894
7521,4.694279361059867
7522,2.8853592160726205
7523,4.337029268743146
7524,4.337029268743146
7525,4.337029268743146
7526,4.337029268743146
7527,4.337029268743146
7528,4.337029268743146
7529,3.5953926110204724
7530,4.451202822690664
7531,4.451202822690664
7532,3.8288587641673772
7533,4.395189621200163
7534,4.395189621200163
7535,4.395189621200163
7536,4.395189621200163
7537,4.395189621200163
7538,2.33214389523559
7539,2.33214389523559
7540,2.2731562823032334
7541,3.547027829873695
7542,3.2950958507796098
7543,3.9543159176183975
7544,4.048475128563646
7545,5.015821820783556
7546,4.116595171156921
7547,4.116595171156921
7548,5.095037715162604
7549,3.886705197443856
7550,3.8823882002984553
7551,2.9052603703899154
7552,2.825536896557877
7553,2.825536896557877
7554,3.7108855343765508
7555,3.7108855343765508
7556,2.740194654428777
7557,4.432838563223485
7558,4.059925635351641
7559,2.8414149131696336
7560,4.537426533901572
7561,3.2461018111217923
7562,2.1090003439213802
7563,3.671987586443718
7564,2.3683728335320486
7565,3.2565568918358894
7566,4.371092069621102
7567,3.2457124788217606
7568,4.168678699274804
7569,4.168678699274804
7570,4.168678699274804
7571,4.168678699274804
7572,4.116269119637892
7573,3.492560387676128
7574,3.492560387676128
7575,3.5706588227265055
7576,3.5097527882165007
7577,3.5097527882165007
7578,3.5100517865742376
7579,3.503453082366503
7580,3.503453082366503
7581,4.530231099323598
7582,4.530231099323598
7583,5.7415277408984595
7584,3.5100517865742376
7585,3.260017768199376
7586,4.342895917470844
7587,6.342667044488223
7588,6.8465179695109475
7589,3.301008654406723
7590,3.571221410645704
7591,4.540098189244376
7592,4.540098189244376
7593,2.818995095053937
7594,3.481547734315814
7595,3.481547734315814
7596,4.706823839714591
7597,2.8898160479624417
7598,2.8898160479624417
7599,2.8898160479624417
7600,3.26880819361641
7601,3.264231526588998
7602,3.4258899942525267
7603,3.4258899942525267
7604,3.5923685537330927
7605,3.5923685537330927
7606,3.269949095052201
7607,4.038126882223872
7608,3.285412348668445
7609,2.826721730819709
7610,4.143769445549624
7611,4.511298970378021
7612,4.511298970378021
7613,3.5539184686798193
7614,3.5539184686798193
7615,3.5539184686798193
7616,3.5539184686798193
7617,4.867457524419928
7618,2.906354462402774
7619,2.8898160479624417
7620,4.704472387061954
7621,3.516904189374126
7622,3.516904189374126
7623,3.8611506750543896
7624,2.7285062096695922
7625,4.461415282342953
7626,4.461415282342953
7627,3.0717669598299886
7628,3.828641396489095
7629,3.466672963621067
7630,3.466672963621067
7631,3.466672963621067
7632,3.466672963621067
7633,3.6264719939853194
7634,3.6264719939853194
7635,3.466672963621067
7636,2.517696472610991
7637,2.414126467726953
7638,4.126973081713828
7639,4.126973081713828
7640,4.270955399408094
7641,3.035914063186823
7642,1.9878743481543455
7643,3.565298392342582
7644,4.392595586023115
7645,4.392595586023115
7646,4.392595586023115
7647,4.392595586023115
7648,3.5539184686798193
7649,3.6798387094617873
7650,3.7164946211469094
7651,5.023485706075076
7652,2.825536896557877
7653,3.489513462710723
7654,6.1068446981480555
7655,5.0329836977600175
7656,5.0329836977600175
7657,5.02926075821942
7658,5.026443024301769
7659,5.026443024301769
7660,5.026443024301769
7661,5.026443024301769
7662,3.4769230921902907
7663,3.4769230921902907
7664,2.825536896557877
7665,2.826129489167811
7666,2.826129489167811
7667,2.833213344056216
7668,3.498021566297695
7669,3.498021566297695
7670,4.336506119372072
7671,2.839663087904102
7672,2.839663087904102
7673,2.839663087904102
7674,3.8288587641673772
7675,3.8288587641673772
7676,2.8713021951758138
7677,2.8713021951758138
7678,2.826721730819709
7679,2.839663087904102
7680,2.839663087904102
7681,3.500741011998417
7682,3.500741011998417
7683,3.500741011998417
7684,3.8426729272933526
7685,3.8426729272933526
7686,3.4892082589848687
7687,3.4892082589848687
7688,2.841998173611949
7689,3.8473778119346145
7690,2.7831576735890153
7691,2.914522218128448
7692,4.385645080196593
7693,2.8853592160726205
7694,2.4042387467205457
7695,3.5567756134805992
7696,3.7230393057606412
7697,2.8814431271518632
7698,2.2071749081893874
7699,4.073461351305676
7700,3.1616703510974213
7701,4.386018655943419
7702,3.4989288701554906
7703,3.723763855967438
7704,3.802877558167348
7705,3.9636662385799846
7706,3.5667118201397288
7707,2.6340447877917144
7708,2.914522218128448
7709,4.697840520829399
7710,4.697840520829399
7711,3.8480176754522337
7712,3.5121422756138823
7713,3.5121422756138823
7714,4.35491234218231
7715,2.7343675094195836
7716,2.7343675094195836
7717,2.837322536806349
7718,2.837322536806349
7719,3.6816030451431603
7720,3.5115454388310208
7721,3.5115454388310208
7722,4.30999343177405
7723,2.8326249356838407
7724,5.051329280423811
7725,3.414113606928702
7726,3.414113606928702
7727,4.131961425793407
7728,3.8495091000389037
7729,3.8495091000389037
7730,3.6816030451431603
7731,4.770006428441026
7732,4.133725518945951
7733,4.133725518945951
7734,3.5130368634176907
7735,3.5115454388310208
7736,2.7343675094195836
7737,3.509453700432007
7738,2.3664984187376987
7739,2.3664984187376987
7740,3.848444023785275
7741,3.848444023785275
7742,3.848444023785275
7743,3.848444023785275
7744,3.5130368634176907
7745,3.5130368634176907
7746,3.680090948080857
7747,3.680090948080857
7748,3.5130368634176907
7749,3.5130368634176907
7750,4.017283516085639
7751,4.017283516085639
7752,3.6171148878846253
7753,4.01041932728434
7754,4.01041932728434
7755,4.01041932728434
7756,4.01041932728434
7757,4.01041932728434
7758,4.01041932728434
7759,4.01041932728434
7760,3.6125382208572137
7761,3.9996675152801924
7762,3.6122683517420957
7763,3.6171148878846253
7764,3.6171148878846253
7765,3.6171148878846253
7766,3.6171148878846253
7767,3.6171148878846253
7768,3.6171148878846253
7769,3.6171148878846253
7770,5.22397090441938
7771,2.8460714989995846
7772,2.8460714989995846
7773,2.8460714989995846
7774,2.8460714989995846
7775,2.8460714989995846
7776,3.641525757730466
7777,3.641525757730466
7778,3.6171148878846253
7779,3.6171148878846253
7780,3.6171148878846253
7781,3.6171148878846253
7782,3.6171148878846253
7783,3.6171148878846253
7784,3.6171148878846253
7785,3.486151087542319
7786,3.826900752011311
7787,4.490544660146788
7788,2.822568654544802
7789,2.822568654544802
7790,2.822568654544802
7791,3.6184569898173904
7792,3.6184569898173904
7793,4.110053855927281
7794,3.4378506993101907
7795,3.309447523052588
7796,3.031099417391282
7797,3.571221410645704
7798,2.8752581200861167
7799,3.7052448082002005
7800,3.616308761279101
7801,3.472587377748828
7802,3.472587377748828
7803,3.497718948652777
7804,4.11414718951828
7805,4.11414718951828
7806,3.555919326857706
7807,4.029094677013983
7808,2.0399207835175526
7809,2.7868613815264998
7810,3.481547734315814
7811,3.481547734315814
7812,3.481547734315814
7813,3.481547734315814
7814,3.478467017153456
7815,3.478467017153456
7816,3.478467017153456
7817,3.478467017153456
7818,3.478467017153456
7819,3.478467017153456
7820,3.478467017153456
7821,4.330601752681694
7822,4.330601752681694
7823,4.330601752681694
7824,4.330601752681694
7825,4.330601752681694
7826,4.330601752681694
7827,4.330601752681694
7828,4.327570448877823
7829,3.4787755163075302
7830,3.4787755163075302
7831,3.4787755163075302
7832,3.498021566297695
7833,3.498021566297695
7834,3.498021566297695
7835,3.498021566297695
7836,3.2744997286161976
7837,3.3079849999399764
7838,3.3079849999399764
7839,3.3079849999399764
7840,4.103634609129194
7841,4.103634609129194
7842,4.103634609129194
7843,3.4787755163075302
7844,4.327570448877823
7845,3.4787755163075302
7846,3.4787755163075302
7847,3.4787755163075302
7848,3.4787755163075302
7849,3.4787755163075302
7850,3.4787755163075302
7851,3.4787755163075302
7852,3.4787755163075302
7853,3.4787755163075302
7854,4.103964805599091
7855,4.103964805599091
7856,4.103964805599091
7857,2.5832425505088623
7858,2.5832425505088623
7859,3.8150714793516958
7860,3.478467017153456
7861,3.478467017153456
7862,3.478467017153456
7863,3.478467017153456
7864,3.4787755163075302
7865,3.4787755163075302
7866,3.4787755163075302
7867,3.498021566297695
7868,3.498021566297695
7869,3.480008562086445
7870,3.480008562086445
7871,3.480008562086445
7872,3.480008562086445
7873,3.480008562086445
7874,3.480008562086445
7875,3.480008562086445
7876,3.4787755163075302
7877,3.4787755163075302
7878,3.4787755163075302
7879,3.4787755163075302
7880,3.4787755163075302
7881,3.4787755163075302
7882,3.4787755163075302
7883,3.4787755163075302
7884,3.4787755163075302
7885,3.4787755163075302
7886,3.4787755163075302
7887,3.4787755163075302
7888,3.4787755163075302
7889,3.4787755163075302
7890,2.7862450486872667
7891,2.924236271848921
7892,2.924236271848921
7893,3.3789517727148355
7894,3.3789517727148355
7895,2.67552700939665
7896,3.676047475298558
7897,3.055415275715165
7898,3.055415275715165
7899,4.0040550908746395
7900,3.493472657771326
7901,3.887320392787774
7902,3.5272424885128144
7903,2.822568654544802
7904,5.032070574816321
7905,2.401525040848949
7906,4.323337638325202
7907,4.3254562831854875
7908,4.311201728893603
7909,2.8713021951758138
7910,2.8713021951758138
7911,2.9030685886905716
7912,3.4882920885130893
7913,3.3024814087229974
7914,4.337029268743146
7915,4.337029268743146
7916,4.337029268743146
7917,3.8288587641673772
7918,4.337029268743146
7919,3.492560387676128
7920,3.5076572927632825
7921,4.343415735546226
7922,4.343415735546226
7923,3.506157817298642
7924,3.506157817298642
7925,3.5076572927632825
7926,3.507357577490546
7927,3.507357577490546
7928,3.8439582745140166
7929,3.48584485572244
7930,3.48584485572244
7931,3.4910380856619447
7932,3.4864572256129787
7933,2.88703285663065
7934,4.327306422473649
7935,3.480008562086445
7936,4.342375829044089
7937,3.4910380856619447
7938,3.2924979647388146
7939,3.080073421987742
7940,3.895080284697834
7941,4.409276949164042
7942,4.409276949164042
7943,3.895080284697834
7944,3.551053137206533
7945,3.8734900557113625
7946,3.5328102684640474
7947,4.390986376045354
7948,3.8238473145244205
7949,4.335589948900293
7950,4.335589948900293
7951,4.335589948900293
7952,3.8231917917215306
7953,3.5779478934066544
7954,3.5779478934066544
7955,4.409276949164042
7956,4.589853481876198
7957,3.5720646995221013
7958,2.1656192379208883
7959,2.884800712846709
7960,2.256541154492639
7961,3.757472245579548
7962,3.2280337626529665
7963,4.484696032520217
7964,3.571783682237689
7965,2.8914822521801917
7966,5.770693179938828
7967,5.770693179938828
7968,4.080414656688602
7969,3.8960968548778867
7970,5.046710038233246
7971,3.064791809485486
7972,2.681021528714291
7973,4.51085950651685
7974,5.053886336090571
7975,5.053886336090571
7976,2.0149030205422647
7977,2.0149030205422647
7978,4.306494572061445
7979,4.306494572061445
7980,4.306494572061445
7981,3.8017616111706087
7982,3.8017616111706087
7983,3.8017616111706087
7984,5.001594549444107
7985,5.219869220218895
7986,3.531055368920369
7987,3.5242995787961386
7988,4.146304301152812
7989,5.004751350937281
7990,3.517497837358316
7991,3.517497837358316
7992,3.517497837358316
7993,3.518091133133655
7994,3.518091133133655
7995,3.518091133133655
7996,4.409641801706855
7997,2.800933195248924
7998,2.9036169846461855
7999,2.9036169846461855
8000,5.07060087526369
8001,5.07060087526369
8002,4.901935877172915
8003,2.2648832258100344
8004,2.66374994220563
8005,3.6331024386449378
8006,4.062337766087015
8007,2.3711778844596574
8008,3.7300213974451113
8009,3.5260663637080247
8010,4.390118804571218
8011,4.337160013333775
8012,3.8379458020318302
8013,2.854168709232204
8014,3.5923685537330927
8015,3.5923685537330927
8016,3.5953926110204724
8017,3.5953926110204724
8018,2.854168709232204
8019,2.854168709232204
8020,2.854168709232204
8021,4.93397020916077
8022,2.9841656371825254
8023,3.564449375735759
8024,4.63336884034677
8025,2.854168709232204
8026,2.854168709232204
8027,3.2932409068235073
8028,2.854168709232204
8029,4.452485098322443
8030,3.5923685537330927
8031,2.859339648648436
8032,3.5970382504483562
8033,3.5970382504483562
8034,2.859339648648436
8035,2.6411978941143697
8036,3.2932409068235073
8037,3.85925493988949
8038,3.541249137109912
8039,3.541249137109912
8040,3.4787755163075302
8041,4.370207057868539
8042,4.370207057868539
8043,4.444414407108697
8044,4.160288345516135
8045,3.4031953843248286
8046,3.4031953843248286
8047,3.456947396766647
8048,3.456947396766647
8049,4.731274062783817
8050,4.1802164012960645
8051,4.1802164012960645
8052,3.8271184983377022
8053,2.839663087904102
8054,3.509154523167248
8055,3.509154523167248
8056,4.358118089622206
8057,3.845883202923601
8058,2.9041650800285006
8059,2.9036169846461855
8060,2.2502386126218363
8061,3.4756862336528944
8062,3.4756862336528944
8063,4.034417613641752
8064,4.034417613641752
8065,3.2055879305412653
8066,3.5655812377694427
8067,5.055098650802776
8068,3.9917579734469997
8069,3.4892082589848687
8070,3.4892082589848687
8071,3.4892082589848687
8072,3.4892082589848687
8073,3.4892082589848687
8074,4.51688527112052
8075,4.51688527112052
8076,5.326321562957634
8077,5.326321562957634
8078,4.991520430236574
8079,4.991520430236574
8080,4.991520430236574
8081,4.991520430236574
8082,4.991520430236574
8083,4.521679875489066
8084,4.521679875489066
8085,4.753676394287315
8086,4.753676394287315
8087,3.8288587641673772
8088,3.6566144935266607
8089,3.6566144935266607
8090,3.6566144935266607
8091,3.6566144935266607
8092,3.6566144935266607
8093,4.2284382967028
8094,3.4892082589848687
8095,3.4892082589848687
8096,3.4892082589848687
8097,3.4892082589848687
8098,3.4892082589848687
8099,3.4892082589848687
8100,3.4892082589848687
8101,4.521679875489066
8102,4.521679875489066
8103,3.902982260775997
8104,3.6566144935266607
8105,3.6566144935266607
8106,3.8288587641673772
8107,3.8288587641673772
8108,3.8288587641673772
8109,3.4892082589848687
8110,3.4892082589848687
8111,2.2049722641270453
8112,2.2049722641270453
8113,3.4892082589848687
8114,3.5854614949154477
8115,4.150724895658208
8116,5.099195471075736
8117,5.099195471075736
8118,5.099195471075736
8119,5.099195471075736
8120,3.3134584673541485
8121,3.3134584673541485
8122,3.8995454839170334
8123,6.101148204507716
8124,6.101148204507716
8125,5.5633319619375525
8126,3.8734900557113625
8127,3.4806245152934774
8128,3.4995332823830174
8129,3.487986511734546
8130,3.487986511734546
8131,3.8562988566557843
8132,4.161535811762424
8133,4.783316371371566
8134,2.808800104202353
8135,2.808800104202353
8136,7.265135973820106
8137,7.265135973820106
8138,7.265135973820106
8139,4.929208295400526
8140,4.929208295400526
8141,4.929208295400526
8142,4.667769327744612
8143,4.667769327744612
8144,4.667769327744612
8145,3.612808017162641
8146,3.612808017162641
8147,4.539991459963097
8148,4.543720223671869
8149,4.539991459963097
8150,4.137723285524046
8151,4.312274546483423
8152,4.312274546483423
8153,3.463232772581608
8154,3.802877558167348
8155,3.4965075614664802
8156,3.487986511734546
8157,3.487986511734546
8158,3.487986511734546
8159,3.492560387676128
8160,3.492560387676128
8161,3.492560387676128
8162,3.492560387676128
8163,3.487986511734546
8164,3.487986511734546
8165,3.487986511734546
8166,3.487986511734546
8167,3.8903907053010323
8168,3.8903907053010323
8169,3.8903907053010323
8170,3.8903907053010323
8171,4.038479429380705
8172,4.038479429380705
8173,3.707701208354524
8174,3.7057365711803594
8175,3.7057365711803594
8176,3.7057365711803594
8177,3.7057365711803594
8178,3.5281236752345424
8179,3.5281236752345424
8180,4.155753190350744
8181,4.155753190350744
8182,4.155753190350744
8183,4.3400320779712045
8184,4.116595171156921
8185,3.4436180975461075
8186,3.4756862336528944
8187,3.4756862336528944
8188,3.4756862336528944
8189,4.09982949245267
8190,4.98763957430194
8191,4.463606621666305
8192,3.4682327829983137
8193,4.074991833706286
8194,4.074991833706286
8195,3.445533195482207
8196,3.445533195482207
8197,4.3054155323020415
8198,4.971547905388209
8199,3.4445761049641
8200,3.643358938812127
8201,3.4701013603093664
8202,2.7459880404426023
8203,2.753023566744941
8204,3.434954478460289
8205,5.009301071083119
8206,2.277267285009756
8207,2.277267285009756
8208,2.064327903869788
8209,2.064327903869788
8210,3.5650154668915506
8211,2.1826747963214883
8212,4.655482999861681
8213,4.655482999861681
8214,4.655197679587739
8215,4.655197679587739
8216,4.655197679587739
8217,3.2943542860441064
8218,5.035457979527601
8219,3.2805352052549286
8220,2.8920370372152258
8221,4.562471431454976
8222,4.562471431454976
8223,4.037950562025936
8224,4.175617282350837
8225,3.895283681423848
8226,3.4651107074058083
8227,3.241028629509334
8228,3.499231121933521
8229,4.01078177745141
8230,4.01078177745141
8231,5.055990995817053
8232,5.055990995817053
8233,5.055990995817053
8234,5.055990995817053
8235,1.5686159179138452
8236,1.5686159179138452
8237,4.0814281702888735
8238,4.0814281702888735
8239,2.789937360574394
8240,2.789937360574394
8241,3.7903072467440495
8242,3.443937535338314
8243,2.9161477942111484
8244,3.850998303590371
8245,3.850998303590371
8246,3.3207101307494686
8247,3.3207101307494686
8248,3.6325736179028416
8249,3.3271919683516598
8250,3.2895206644375325
8251,3.2895206644375325
8252,3.2895206644375325
8253,3.613886475072506
8254,3.613886475072506
8255,3.613886475072506
8256,3.613886475072506
8257,5.0422631517765675
8258,4.322011202263895
8259,4.322011202263895
8260,4.322011202263895
8261,4.322011202263895
8262,4.322011202263895
8263,4.50236196600641
8264,4.50236196600641
8265,4.50236196600641
8266,4.50236196600641
8267,4.50236196600641
8268,4.493568009406789
8269,4.493568009406789
8270,4.493568009406789
8271,4.493568009406789
8272,4.493568009406789
8273,4.507226541657965
8274,4.507226541657965
8275,4.507226541657965
8276,4.507226541657965
8277,4.507226541657965
8278,4.512945241945574
8279,4.512945241945574
8280,4.512945241945574
8281,4.512945241945574
8282,4.512945241945574
8283,5.713864809997713
8284,5.713864809997713
8285,5.713864809997713
8286,5.713864809997713
8287,4.493568009406789
8288,4.493568009406789
8289,4.493568009406789
8290,4.493568009406789
8291,4.50236196600641
8292,4.50236196600641
8293,4.50236196600641
8294,4.50236196600641
8295,4.501585869731521
8296,4.501585869731521
8297,4.501585869731521
8298,4.501585869731521
8299,3.4682327829983137
8300,3.4682327829983137
8301,4.091340053201802
8302,3.4164143474670157
8303,4.138520924554929
8304,3.5536323047059106
8305,3.5536323047059106
8306,2.83556352140117
8307,2.83556352140117
8308,2.83556352140117
8309,2.83556352140117
8310,4.394202210604015
8311,4.360675308762846
8312,3.664842876285695
8313,5.0932592827802114
8314,3.892840186011372
