,year,latitude,longitude,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,sun hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,altitude,ac,solrad
2532,2017,39.7324,-3.942378,21.8934065934066,9.836538461538463,349.8,348.6,0.91,571.0,0 days 12:15:40.384615384,14.814560439560442,32.64697802197798,194.2049861495845,6643.780000000001,1424.79,529.0,6392.298656651283,5.301382010495533
2533,2017,39.93629,-3.61703,22.437362637362625,9.72005494505495,296.4,295.79999999999995,0.42,529.0,0 days 12:15:41.703296703,16.025274725274723,33.14642857142854,180.85635359116023,6677.950000000001,1485.31,529.0,6392.298656651283,5.301382010495533
2534,2017,40.02474,-3.857,23.595054945054937,10.978296703296706,311.79999999999995,311.4,0.28,546.0,0 days 12:15:41.538461538,15.18461538461538,32.29505494505496,183.4116022099448,6674.67,1497.5,529.0,6392.298656651283,5.301382010495533
2535,2017,39.80434,-4.024558,22.34368131868132,10.291758241758249,349.8,348.6,0.91,571.0,0 days 12:15:36.428571428,14.814560439560442,32.64697802197798,194.2049861495845,6643.780000000001,1438.6899999999998,529.0,6392.298656651283,5.301382010495533
2536,2017,39.46046,-3.60672,22.82554945054945,10.237912087912086,309.40000000000003,307.6,1.33,477.0,0 days 12:15:30,17.147527472527464,33.20274725274725,200.59504132231405,6720.4,1517.44,529.0,6392.298656651283,5.301382010495533
2537,2017,39.76015,-3.166829,22.77335164835163,10.14505494505495,306.6,305.6,0.7000000000000001,523.0,0 days 12:15:39.065934065,17.562637362637364,34.77445054945056,189.5068870523416,6703.48,1543.99,529.0,6392.298656651283,5.301382010495533
2538,2017,39.66404,-4.211058,21.78049450549449,9.92912087912088,407.8,406.3,1.19,643.0,0 days 12:15:38.736263736,14.322527472527476,36.09587912087914,171.05524861878453,6562.8,1395.33,529.0,6392.298656651283,5.301382010495533
2539,2017,39.97594,-4.505118,22.84423076923076,10.503846153846158,340.1,340.1,0.0,584.0,0 days 12:15:37.087912087,13.474725274725268,32.043681318681315,164.4611111111111,6643.45,1401.54,529.0,6392.298656651283,5.301382010495533
2540,2017,39.88408,-3.476729,22.437362637362625,9.72005494505495,296.4,295.79999999999995,0.42,529.0,0 days 12:15:36.923076923,16.025274725274723,33.14642857142854,180.85635359116023,6677.950000000001,1484.77,529.0,6392.298656651283,5.301382010495533
2541,2017,39.95658,-4.497182,22.59203296703299,10.263461538461534,340.1,340.1,0.0,584.0,0 days 12:15:37.252747252,13.474725274725268,32.043681318681315,164.4611111111111,6643.45,1394.44,529.0,6392.298656651283,5.301382010495533
2542,2017,40.1686,-4.403674,22.85796703296704,10.863461538461532,343.1,343.0,0.07,591.0,0 days 12:15:43.186813186,12.978846153846154,32.41291208791207,160.32485875706217,6613.06,1380.09,529.0,6392.298656651283,5.301382010495533
