,altitude,ac,solrad,lat,longitude
8767,737.2000122070312,5319.329577829205,4.531189257945312,42.248,93.927
8768,737.2000122070312,5319.329577829205,4.531189257945312,42.248,93.947
8769,1509.599975585938,6555.81266558044,5.246713010060451,41.053,80.109
8770,1509.599975585938,6555.81266558044,5.246713010060451,41.053,107.07
8771,1288.0,5591.909847772956,4.531086026135599,41.542,108.184
8772,1509.599975585938,6555.81266558044,5.246713010060451,40.92,106.7
8773,1509.599975585938,6555.81266558044,5.246713010060451,40.92,-94.6717
8774,1509.599975585938,6555.81266558044,5.246713010060451,41.575,106.3233
8775,1375.0,6625.987587078115,5.639482235114781,36.8246,79.4522
8776,35.0,3168.79286572215,2.776193938102318,28.78,102.531
8777,35.0,3168.79286572215,2.776193938102318,28.78,110.93
8778,1033.0,6304.022577644546,5.227766257028898,39.4316,106.6717
8779,478.7000122070312,4986.382470003767,4.156842179448273,44.341,84.306
8780,800.0,6688.898013790573,5.42849243804091,42.7159,117.8407
8781,1378.5,3279.765488591598,2.832934006312509,26.088,104.9083
8782,85.4000015258789,3817.752164663067,3.242113363377443,31.009,117.686
8783,1367.0,6342.070985684077,5.262682717116643,38.103,102.26
8784,1367.0,6342.070985684077,5.262682717116643,38.103,102.336
8785,3045.10009765625,5523.949651415594,4.407598840355266,37.9011,102.6859
8786,1367.0,6342.070985684077,5.262682717116643,38.1,102.313
8787,1367.0,6342.070985684077,5.262682717116643,38.1,102.293
8788,1367.0,6342.070985684077,5.262682717116643,38.1,102.3
8789,1367.0,6342.070985684077,5.262682717116643,38.1,102.33
8790,1367.0,6342.070985684077,5.262682717116643,38.107,102.31
8791,1367.0,6342.070985684077,5.262682717116643,38.099,102.274
8792,341.0,3244.901193177681,2.835712044370478,26.57,110.83
8793,7.0,4769.578632036657,4.015214371425114,31.3429,120.1718
8794,1041.400024414062,5033.753047571359,4.223766272042292,36.8228,112.837
8795,457.1000061035156,2621.011188477697,2.317888515295403,29.6044,109.7042
8796,172.6000061035156,3313.568765270797,2.878183618665203,26.48,111.58
8797,478.7000122070312,4986.382470003767,4.156842179448273,44.4281,86.0936
8798,397.5,3651.446395286771,3.119158721993476,34.2583,108.8451
8799,2910.0,4487.995041614178,3.782056576275639,35.3237,102.7832
8800,2910.0,4487.995041614178,3.782056576275639,35.3237,-119.9166
8801,536.0,5462.654925551207,4.55167663213917,40.489,115.2659
8802,536.0,5462.654925551207,4.55167663213917,40.489,17.844
8803,536.0,5462.654925551207,4.55167663213917,40.489,27.6896
8804,139.3999938964844,3896.839997614836,3.40534454762162,24.554,117.932
8805,139.3999938964844,3896.839997614836,3.40534454762162,24.722,118.281
8806,139.3999938964844,3896.839997614836,3.40534454762162,24.4468,118.0265
8807,139.3999938964844,3896.839997614836,3.40534454762162,24.504,117.983
8808,139.3999938964844,3896.839997614836,3.40534454762162,24.5718,118.029
8809,3948.89990234375,4647.687871399768,3.918500078169985,29.1333,99.9061
8810,3948.89990234375,4647.687871399768,3.918500078169985,29.1333,99.5
8811,3319.0,4563.855621059135,3.831174599219551,28.9692,99.7731
8812,90.0,3764.125247451549,3.273249094712938,31.9122,112.1662
8813,340.7999877929688,2237.73268569163,1.985102217381965,28.6437,104.393
8814,2237.5,3691.590688516024,3.111528162119704,26.3372,104.6411
8815,8.399999618530273,4425.236475523946,3.855885234996767,18.63,108.83
8816,3.299999952316284,4402.182316750838,3.726170837431601,34.401,119.951
8817,3.299999952316284,4402.182316750838,3.726170837431601,34.419,119.942
8818,3.299999952316284,4402.182316750838,3.726170837431601,34.447,119.861
8819,1590.900024414062,4140.114813866157,3.66068733303385,28.6519,102.6532
8820,12.0,4915.753397725462,4.146078120425865,31.11,107.48
8821,12.0,4915.753397725462,4.146078120425865,31.11,118.29
8822,74.5999984741211,3214.775532900774,2.795798105613891,27.8287,112.9961
8823,1813.900024414062,4499.26424120408,3.810520379666009,36.3503,102.8333
8824,1813.900024414062,4499.26424120408,3.810520379666009,36.37,102.83
8825,664.0999755859375,2727.61722771331,2.389263557318928,29.102,108.445
8826,457.1000061035156,2621.011188477697,2.317888515295403,30.1288,109.8705
8827,21.79999923706055,4377.978788096242,3.699911604138459,25.53,118.53
8828,21.79999923706055,4377.978788096242,3.699911604138459,25.53,113.65
8829,786.0,5125.2498316678,4.274994661653464,43.47,115.77
8830,786.0,5125.2498316678,4.274994661653464,43.47,88.147
8831,108.5999984741211,4876.116460684171,3.926015978148818,46.78,129.0
8832,10.5,5448.398804648544,4.474752135813463,40.88,120.19
8833,10.5,5448.398804648544,4.474752135813463,40.88,-94.5589
8834,3301.5,5897.264650732064,4.753442287569281,38.9342,100.4517
8835,2910.0,4487.995041614178,3.782056576275639,35.221,113.1022
8836,2910.0,4487.995041614178,3.782056576275639,35.221,102.5444
8837,2664.39990234375,4173.459965769584,3.603623324413756,31.0256,102.5006
8838,110.4000015258789,4685.071152163943,3.94567130377962,34.92,103.83
8839,110.4000015258789,4685.071152163943,3.94567130377962,34.92,112.36
8840,1300.699951171875,4809.56087941535,4.129906821697443,23.8377,103.1964
8841,81.0,4358.485639396664,3.72878332000787,38.704,114.645
8842,81.0,4358.485639396664,3.72878332000787,38.703,114.677
8843,1892.0,5510.916945170681,4.663060463163806,25.54,102.65
8844,43.0,4603.012057361725,3.901036912451723,30.05,120.23
8845,43.0,4603.012057361725,3.901036912451723,30.05,110.89
8846,43.0,4603.012057361725,3.901036912451723,30.05,-90.03
8847,1813.900024414062,4499.26424120408,3.810520379666009,36.6,102.35
8848,1502.400024414062,4832.181088633756,4.270551375715177,24.7043,100.0913
8849,1518.0,5898.191325743565,5.047991452419296,36.15,104.01
8850,1518.0,5898.191325743565,5.047991452419296,36.15,115.165
8852,1518.0,5898.191325743565,5.047991452419296,36.15,140.145
8853,41.20000076293945,4038.063949688219,3.460495454608486,34.43,116.747
8854,41.20000076293945,4038.063949688219,3.460495454608486,34.214,116.628
8855,1824.099975585938,4631.706305320163,4.052714268456573,25.671,101.826
8856,82.4000015258789,3587.300837067583,3.122501095554903,29.043,118.875
8857,4.0,3619.235320459668,3.14313777577747,26.7197,120.125
8858,81.0,4358.485639396664,3.72878332000787,38.2451,114.2149
8859,3301.5,5897.264650732064,4.753442287569281,38.133,101.405
8860,116.9000015258789,3186.985197633766,2.768583304646617,30.05,120.23
8861,116.9000015258789,3186.985197633766,2.768583304646617,30.05,110.89
8862,116.9000015258789,3186.985197633766,2.768583304646617,30.05,-90.03
8863,1477.199951171875,5734.38304909625,4.756691142685214,39.76,98.112
8864,1477.199951171875,5734.38304909625,4.756691142685214,39.76,98.086
8865,1477.199951171875,5734.38304909625,4.756691142685214,39.76,98.125
8866,1477.199951171875,5734.38304909625,4.756691142685214,39.76,-92.46
8867,1111.400024414062,5521.964821693453,4.563879191523609,37.388,105.416
8868,3301.5,5897.264650732064,4.753442287569281,36.9743,100.9106
8869,114.5,3653.150810000232,3.146048377067078,31.76,113.515
8870,291.0,4590.825838558468,3.960725525810957,32.83,108.28
8871,1003.0,5705.854622925233,4.603451465682029,43.476,115.86
8872,41.20000076293945,4038.063949688219,3.460495454608486,34.972,117.439
8873,1378.5,3279.765488591598,2.832934006312509,24.87,104.58
8874,1378.5,3279.765488591598,2.832934006312509,24.87,46.702
8875,1245.400024414062,6416.34467325645,5.125746102324601,42.3031,115.8725
8876,1484.0,6954.867226903384,5.559959772075124,42.42,114.57
8877,828.2000122070312,4912.708219858459,4.146856002863587,38.53,113.27
8878,828.2000122070312,4912.708219858459,4.146856002863587,38.53,106.616
8879,340.7999877929688,2237.73268569163,1.985102217381965,28.26,99.21
8880,340.7999877929688,2237.73268569163,1.985102217381965,28.26,103.65
8881,1003.0,5705.854622925233,4.603451465682029,43.4125,115.7719
8882,1003.0,5705.854622925233,4.603451465682029,43.474,115.825
8883,1003.0,5705.854622925233,4.603451465682029,43.475,115.975
8884,180.0,6605.610864994082,5.319164861941653,44.14,122.48
8885,82.4000015258789,3587.300837067583,3.122501095554903,29.49,119.21
8886,170.3000030517578,4409.187389053304,3.726046497950037,36.615,99.355
8887,170.3000030517578,4409.187389053304,3.726046497950037,36.615,116.2192
8888,40.59999847412109,3534.921537148112,3.133786855055674,23.73,114.65
8889,828.2000122070312,4912.708219858459,4.146856002863587,38.561,112.84
8890,499.7000122070312,5247.040174097695,4.225077774740878,46.3583,122.125
8891,4.300000190734863,3831.289160239908,3.252445533162312,33.044,119.738
8892,4.300000190734863,3831.289160239908,3.252445533162312,33.14,120.82
8893,4.300000190734863,3831.289160239908,3.252445533162312,33.14,119.254
8894,4.300000190734863,3831.289160239908,3.252445533162312,33.14,119.725
8895,198.0,3626.376755683673,3.176509864857055,24.2831,115.7064
8896,1111.400024414062,5521.964821693453,4.563879191523609,38.53,113.27
8897,1111.400024414062,5521.964821693453,4.563879191523609,38.53,106.616
8898,77.30000305175781,4472.905105526728,3.809413467993039,36.97,114.624
8899,77.30000305175781,4472.905105526728,3.809413467993039,37.196,114.374
8900,77.30000305175781,4472.905105526728,3.809413467993039,37.005,114.28
8901,77.30000305175781,4472.905105526728,3.809413467993039,36.8605,115.6408
8902,77.30000305175781,4472.905105526728,3.809413467993039,37.0089,114.4842
8903,110.4000015258789,4685.071152163943,3.94567130377962,34.8246,113.3676
8904,1378.5,3279.765488591598,2.832934006312509,25.2603,104.856
8905,3.299999952316284,4402.182316750838,3.726170837431601,34.5782,119.1275
8906,1100.0,5828.919714677868,4.930296942988484,41.584,106.884
8907,1100.0,5828.919714677868,4.930296942988484,41.584,82.294
8908,626.9000244140625,2969.770512274239,2.579279677237066,27.05,108.43
8909,86.0,4535.817879196956,3.930202691825114,22.446,113.0
8910,1111.400024414062,5521.964821693453,4.563879191523609,37.932,109.041
8911,1111.400024414062,5521.964821693453,4.563879191523609,37.932,105.38
8912,1111.400024414062,5521.964821693453,4.563879191523609,37.923,105.368
8913,1111.400024414062,5521.964821693453,4.563879191523609,37.923,105.366
8914,1111.400024414062,5521.964821693453,4.563879191523609,37.923,13.344
8915,2295.199951171875,5136.016579915803,4.367410440551311,36.6041,101.7295
8916,1103.800048828125,4923.618044323501,4.159980184394513,41.5292,79.8089
8917,320.1000061035156,5058.960571953238,4.313331530274634,45.1917,82.6167
8918,320.1000061035156,5058.960571953238,4.313331530274634,45.1517,82.5419
8919,737.0,5890.396683458634,4.871634793123188,48.2189,87.9333
8920,737.0,5890.396683458634,4.871634793123188,47.8489,86.7142
8921,786.0,5125.2498316678,4.274994661653464,43.5501,88.0693
8922,786.0,5125.2498316678,4.274994661653464,43.4678,88.1546
8923,786.0,5125.2498316678,4.274994661653464,43.31,116.03
8924,786.0,5125.2498316678,4.274994661653464,43.31,91.7
8925,786.0,5125.2498316678,4.274994661653464,43.31,87.43
8926,786.0,5125.2498316678,4.274994661653464,43.31,87.51
8927,786.0,5125.2498316678,4.274994661653464,43.4637,87.7972
8928,786.0,5125.2498316678,4.274994661653464,44.04,125.2201
8929,786.0,5125.2498316678,4.274994661653464,44.04,88.64
8930,737.2000122070312,5319.329577829205,4.531189257945312,43.7064,94.9858
8931,737.2000122070312,5319.329577829205,4.531189257945312,43.2716,91.8093
8932,1375.0,6625.987587078115,5.639482235114781,36.8808,79.5647
8933,1375.0,6625.987587078115,5.639482235114781,36.423,79.5327
8934,1375.0,6625.987587078115,5.639482235114781,36.423,33.323
8935,37.0,5981.831780498516,5.222860179627834,43.069,88.555
8936,663.0,5737.907146821848,4.824828660893344,43.6075,81.8625
8937,1291.599975585938,5363.793056883384,4.43352905863506,47.5625,86.4249
8938,786.0,5125.2498316678,4.274994661653464,44.1268,88.0628
8939,1055.300048828125,5461.488149298915,4.605563809021481,42.2889,85.6278
8940,807.5,5279.071927947257,4.378745568313215,47.1403,88.8856
8941,663.0,5737.907146821848,4.824828660893344,43.8195,82.4386
8942,320.1000061035156,5058.960571953238,4.313331530274634,43.72,126.69
8943,320.1000061035156,5058.960571953238,4.313331530274634,43.72,83.8617
8944,320.1000061035156,5058.960571953238,4.313331530274634,43.72,-91.9777
8945,320.1000061035156,5058.960571953238,4.313331530274634,43.7052,83.6712
8946,663.0,5737.907146821848,4.824828660893344,43.7833,81.9167
8947,663.0,5737.907146821848,4.824828660893344,43.7833,4.7325
8948,1103.800048828125,4923.618044323501,4.159980184394513,41.5642,79.6222
8949,737.0,5890.396683458634,4.871634793123188,47.9181,88.1253
8950,37.0,5981.831780498516,5.222860179627834,43.2134,88.6066
8951,37.0,5981.831780498516,5.222860179627834,43.2134,-7.2937
8952,786.0,5125.2498316678,4.274994661653464,44.8594,89.0243
8953,786.0,5125.2498316678,4.274994661653464,43.46,87.95
8954,786.0,5125.2498316678,4.274994661653464,43.46,-116.4725
8955,737.0,5890.396683458634,4.871634793123188,47.8308,86.7422
8956,1231.199951171875,5377.46264434401,4.610038433793551,38.2,77.3333
8957,786.0,5125.2498316678,4.274994661653464,44.1269,87.7725
8958,786.0,5125.2498316678,4.274994661653464,44.081,88.5887
8959,786.0,5125.2498316678,4.274994661653464,44.081,88.5889
8960,786.0,5125.2498316678,4.274994661653464,44.081,-0.672
8961,786.0,5125.2498316678,4.274994661653464,44.081,-93.2859
8962,786.0,5125.2498316678,4.274994661653464,43.9429,87.6641
8963,400.8999938964844,4770.237910906914,4.28149917245338,23.925,101.624
8964,400.8999938964844,4770.237910906914,4.28149917245338,23.925,71.522
8965,1067.199951171875,5540.670178487024,4.527693027853243,40.356,111.226
8966,1067.199951171875,5540.670178487024,4.527693027853243,40.356,113.259
8967,1067.199951171875,5540.670178487024,4.527693027853243,40.317,113.464
8968,1067.199951171875,5540.670178487024,4.527693027853243,40.1635,113.2095
8969,2392.39990234375,5451.173796341652,4.5638923114328,26.3767,100.12
8970,110.4000015258789,4685.071152163943,3.94567130377962,35.3268,113.4906
8971,110.4000015258789,4685.071152163943,3.94567130377962,35.4055,113.9292
8972,59.29999923706055,3651.281307325618,3.163658728636408,31.5575,115.0458
8973,82.69999694824219,4140.045557765931,3.547149174906083,32.6021,113.8161
8974,14.39999961853027,4451.339940932343,3.766853237763243,34.224,118.395
8975,14.39999961853027,4451.339940932343,3.766853237763243,34.224,-118.3929
8976,3.299999952316284,4402.182316750838,3.726170837431601,34.358,118.446
8977,131.3000030517578,3244.096531405585,2.832668785736974,27.875,114.725
8978,170.3000030517578,4409.187389053304,3.726046497950037,36.6148,116.2194
8979,5.5,4338.023816944629,3.611434675922793,31.893,121.2093
8980,1159.800048828125,6119.346578333888,5.081784795425239,35.1969,109.5941
8981,1461.900024414062,5335.746062344116,4.33023573051201,39.1805,111.0845
8982,1288.0,5591.909847772956,4.531086026135599,40.798,108.92
8983,778.2999877929688,5235.919816987363,4.358262497443051,37.8294,112.418
8984,778.2999877929688,5235.919816987363,4.358262497443051,37.8915,112.0886
8985,972.0,2491.569930018168,2.159440579691298,28.1634,106.3528
8986,972.0,2491.569930018168,2.159440579691298,28.3567,106.1975
8987,3173.199951171875,6318.632180348352,5.209002210239764,37.31,105.91
8988,3173.199951171875,6318.632180348352,5.209002210239764,37.31,95.485
8989,3173.199951171875,6318.632180348352,5.209002210239764,37.31,95.451
8990,3173.199951171875,6318.632180348352,5.209002210239764,37.28,95.513
8991,3173.199951171875,6318.632180348352,5.209002210239764,37.28,-7.259
8992,3173.199951171875,6318.632180348352,5.209002210239764,37.31,105.91
8993,3173.199951171875,6318.632180348352,5.209002210239764,37.31,95.485
8994,3173.199951171875,6318.632180348352,5.209002210239764,37.31,95.451
8995,110.4000015258789,4685.071152163943,3.94567130377962,34.326,113.405
8996,35.70000076293945,4310.528299065239,3.663414099473553,30.148,122.153
8997,995.9000244140624,6163.383826213898,4.948317136896677,44.4145,118.0212
8998,995.9000244140624,6163.383826213898,4.948317136896677,45.065,118.445
8999,1111.400024414062,5521.964821693453,4.563879191523609,38.4439,106.1258
9000,509.5,3589.452452114733,3.091723046507848,32.6139,107.4692
9001,3045.10009765625,5523.949651415594,4.407598840355266,37.909,102.205
9002,3045.10009765625,5523.949651415594,4.407598840355266,37.909,140.0
9003,457.1000061035156,2621.011188477697,2.317888515295403,29.9867,109.7981
9004,457.1000061035156,2621.011188477697,2.317888515295403,29.7383,109.5792
9005,536.0,5462.654925551207,4.55167663213917,40.422,114.79
9006,536.0,5462.654925551207,4.55167663213917,40.455,114.811
9007,536.0,5462.654925551207,4.55167663213917,40.455,-78.7472
9008,536.0,5462.654925551207,4.55167663213917,40.49,114.785
9009,536.0,5462.654925551207,4.55167663213917,40.49,114.5327
9010,536.0,5462.654925551207,4.55167663213917,40.5799,115.0733
9011,2237.5,3691.590688516024,3.111528162119704,26.1872,104.1106
9012,110.4000015258789,4685.071152163943,3.94567130377962,34.1748,113.3581
9013,320.1000061035156,5058.960571953238,4.313331530274634,43.8194,83.2867
9014,1892.0,5510.916945170681,4.663060463163806,25.776,103.1892
9015,1892.0,5510.916945170681,4.663060463163806,25.8764,103.1097
9016,1300.699951171875,4809.56087941535,4.129906821697443,23.9584,103.1891
9017,41.20000076293945,4038.063949688219,3.460495454608486,34.3045,117.3083
9018,41.20000076293945,4038.063949688219,3.460495454608486,34.403,117.1348
9019,41.20000076293945,4038.063949688219,3.460495454608486,34.3412,117.1048
9020,41.20000076293945,4038.063949688219,3.460495454608486,34.3781,117.1763
9021,41.20000076293945,4038.063949688219,3.460495454608486,34.41,117.5773
9022,41.20000076293945,4038.063949688219,3.460495454608486,34.41,117.33
9023,41.20000076293945,4038.063949688219,3.460495454608486,34.408,117.329
9024,1367.0,6342.070985684077,5.262682717116643,39.443,102.818
9025,3650.0,6664.774217574479,5.633149624593987,29.1,90.377
9026,3650.0,6664.774217574479,5.633149624593987,29.1,108.445
9027,1788.0,5584.662111751815,4.768063662711009,26.47,101.93
9028,1788.0,5584.662111751815,4.768063662711009,27.1567,101.4983
9029,1349.300048828125,5669.094324199194,4.711212098544988,37.982,106.999
9030,1360.300048828125,5399.867999398841,4.450998118188887,37.4741,107.2086
9031,1360.300048828125,5399.867999398841,4.450998118188887,37.4194,120.2381
9032,1360.300048828125,5399.867999398841,4.450998118188887,37.4194,107.1964
9033,1360.300048828125,5399.867999398841,4.450998118188887,37.4194,-122.0153
9034,4.300000190734863,3831.289160239908,3.252445533162312,33.29,119.748
9035,2987.300048828125,3858.390402000889,3.271428921951487,28.165,101.296
9036,2987.300048828125,3858.390402000889,3.271428921951487,28.165,121.091
9037,3650.0,6664.774217574479,5.633149624593987,30.0973,90.5078
9038,3650.0,6664.774217574479,5.633149624593987,30.105,90.501
9039,433.0,4114.00973357899,3.507714323881709,35.467,112.5739
9040,154.8999938964844,4062.430086699328,3.552527598310476,27.1944,118.1844
9041,1067.199951171875,5540.670178487024,4.527693027853243,39.995,113.889
9042,1067.199951171875,5540.670178487024,4.527693027853243,39.999,99.007
9043,1067.199951171875,5540.670178487024,4.527693027853243,39.999,113.925
9044,116.3000030517578,3614.971168092263,3.122921428259252,28.365,117.61
9047,116.3000030517578,3614.971168092263,3.122921428259252,28.365,117.61
9050,116.3000030517578,3614.971168092263,3.122921428259252,28.365,117.61
9053,7.099999904632568,4151.065451465293,3.50360685409259,32.943,119.522
9054,23.29999923706055,3621.307651318082,3.175557820678071,21.71,112.26
9055,972.0,2491.569930018168,2.159440579691298,28.2956,106.1138
9056,1349.300048828125,5669.094324199194,4.711212098544988,37.82,106.63
9057,4.300000190734863,3831.289160239908,3.252445533162312,32.64,120.91
9058,4.300000190734863,3831.289160239908,3.252445533162312,32.64,120.95
9060,4.300000190734863,3831.289160239908,3.252445533162312,32.64,52.06
9061,778.2999877929688,5235.919816987363,4.358262497443051,37.861,113.4423
9062,8.399999618530273,4425.236475523946,3.855885234996767,19.72,109.18
9063,131.3000030517578,3244.096531405585,2.832668785736974,27.965,114.6
9064,3323.199951171875,4734.510627595467,3.90556812408559,35.7,100.27
9065,3323.199951171875,4734.510627595467,3.90556812408559,35.7,-77.9
9066,3323.199951171875,4734.510627595467,3.90556812408559,35.7,-78.0
9067,828.2000122070312,4912.708219858459,4.146856002863587,38.31,112.54
9068,81.0,4358.485639396664,3.72878332000787,37.8342,113.5625
9069,778.2999877929688,5235.919816987363,4.358262497443051,37.8,113.5
9070,81.0,4358.485639396664,3.72878332000787,37.7745,113.6262
9071,61.0,3516.695332657205,3.104530480373147,24.612,112.5412
9072,81.0,4358.485639396664,3.72878332000787,37.957,113.611
9073,1813.900024414062,4499.26424120408,3.810520379666009,36.06,101.95
9074,1813.900024414062,4499.26424120408,3.810520379666009,36.06,101.27
9075,1813.900024414062,4499.26424120408,3.810520379666009,36.06,103.27
9076,11.80000019073486,3720.335492064351,3.26840035750218,21.577,111.523
9077,23.29999923706055,3621.307651318082,3.175557820678071,21.5426,111.6703
9078,1067.199951171875,5540.670178487024,4.527693027853243,40.166,114.314
9079,1067.199951171875,5540.670178487024,4.527693027853243,40.091,114.341
9080,1067.199951171875,5540.670178487024,4.527693027853243,40.195,114.426
9081,536.0,5462.654925551207,4.55167663213917,40.225,114.491
9082,536.0,5462.654925551207,4.55167663213917,40.339,114.713
9083,1067.199951171875,5540.670178487024,4.527693027853243,40.043,114.234
9084,1067.199951171875,5540.670178487024,4.527693027853243,40.044,114.211
9085,3.299999952316284,4402.182316750838,3.726170837431601,34.4622,119.305
9086,12.0,4915.753397725462,4.146078120425865,32.2648,119.4114
9087,7.099999904632568,4151.065451465293,3.50360685409259,32.4299,119.4742
9088,12.0,4915.753397725462,4.146078120425865,32.2684,119.4193
9089,1892.0,5510.916945170681,4.663060463163806,24.9622,103.0277
9090,126.0999984741211,3630.24276126051,3.170848233891206,26.25,113.47
9091,126.0999984741211,3630.24276126051,3.170848233891206,26.25,100.59
9092,1055.300048828125,5461.488149298915,4.605563809021481,42.086,86.11
9093,1055.300048828125,5461.488149298915,4.605563809021481,42.094,86.188
9094,1055.300048828125,5461.488149298915,4.605563809021481,42.104,86.138
9095,1055.300048828125,5461.488149298915,4.605563809021481,42.127,86.063
9096,1300.699951171875,4809.56087941535,4.129906821697443,23.829,103.679
9097,1300.699951171875,4809.56087941535,4.129906821697443,23.844,103.772
9098,110.4000015258789,4685.071152163943,3.94567130377962,34.529,112.75
9099,22.20000076293945,4331.471653924113,3.636796468197838,37.1111,119.6292
9100,4.800000190734863,4948.23382187783,4.088052324192449,37.41,110.86
9101,4.800000190734863,4948.23382187783,4.088052324192449,37.41,121.05
9102,170.8000030517578,3495.819261780253,3.053544971403958,24.05,107.51
9103,3319.0,4563.855621059135,3.831174599219551,27.4933,99.0258
9104,3319.0,4563.855621059135,3.831174599219551,27.4933,101.9417
9105,1111.400024414062,5521.964821693453,4.563879191523609,39.112,106.627
9106,1590.900024414062,4140.114813866157,3.66068733303385,27.4933,99.0258
9107,1590.900024414062,4140.114813866157,3.66068733303385,27.4933,101.9417
9108,51.70000076293945,4309.72112410095,3.651368621081635,35.2683,116.6598
9109,51.70000076293945,4309.72112410095,3.651368621081635,35.2683,-77.6592
9110,36.0,4783.986258158819,4.029095417371024,31.93,117.335
9111,36.0,4783.986258158819,4.029095417371024,31.93,35.46
9112,41.20000076293945,4038.063949688219,3.460495454608486,34.472,116.72
9113,129.1999969482422,4315.737083408611,3.666900377020667,33.7375,113.2419
9114,397.5,3651.446395286771,3.119158721993476,34.947,108.974
9115,843.9000244140625,2477.408197628956,2.179184214414156,27.5785,106.6552
9116,1302.099975585938,4676.462477535744,4.156245615670762,23.1008,101.3947
9117,2987.300048828125,3858.390402000889,3.271428921951487,28.92,102.22
9118,568.7999877929688,4091.052042293162,3.534814661975124,34.285,111.366
9119,2237.5,3691.590688516024,3.111528162119704,26.6786,104.8047
9121,457.1000061035156,2621.011188477697,2.317888515295403,30.5811,110.1169
9122,1788.0,5584.662111751815,4.768063662711009,27.2433,102.8292
9123,133.1000061035156,3175.945118469575,2.78389359698604,30.3269,111.4904
9124,133.1000061035156,3175.945118469575,2.78389359698604,30.7567,111.3222
9125,133.1000061035156,3175.945118469575,2.78389359698604,30.4969,111.4421
9126,110.4000015258789,4685.071152163943,3.94567130377962,34.383,112.646
9127,110.4000015258789,4685.071152163943,3.94567130377962,34.4146,112.5011
9128,110.4000015258789,4685.071152163943,3.94567130377962,34.4156,112.5561
9129,239.1999969482422,4971.254924211966,3.969570915427125,47.4308,128.5423
9130,108.5999984741211,4876.116460684171,3.926015978148818,46.56,130.555
9131,108.5999984741211,4876.116460684171,3.926015978148818,46.56,128.51
9132,108.5999984741211,4876.116460684171,3.926015978148818,46.49,129.07
9133,108.5999984741211,4876.116460684171,3.926015978148818,46.8167,13.3167
9134,108.5999984741211,4876.116460684171,3.926015978148818,46.8167,15.8667
9135,108.5999984741211,4876.116460684171,3.926015978148818,46.8167,128.5833
9136,81.19999694824219,4776.817900239082,3.812294532182966,48.1226,129.7609
9137,786.0,5125.2498316678,4.274994661653464,44.8931,89.2476
9138,108.5999984741211,4876.116460684171,3.926015978148818,46.0,129.4
9139,108.5999984741211,4876.116460684171,3.926015978148818,46.0,-92.3725
9140,663.0,5737.907146821848,4.824828660893344,43.1125,81.8936
9141,1510.599975585938,2787.691022268463,2.453079173254252,27.8097,104.5167
9142,2237.5,3691.590688516024,3.111528162119704,27.4367,104.0222
9143,365.0,4117.61905073293,3.519418515699389,34.7217,111.88
9144,1111.400024414062,5521.964821693453,4.563879191523609,38.4677,106.2289
9145,22.70000076293945,4164.135108693878,3.52389072885368,32.964,115.927
9146,62.90000152587891,4416.354521215727,3.759387450877534,36.181,114.229
9147,114.5,3653.150810000232,3.146048377067078,31.707,113.9
9148,1654.599975585938,4840.984934133849,4.131126382957584,24.4572,97.6808
9149,1654.599975585938,4840.984934133849,4.131126382957584,24.4561,98.7033
9150,1654.599975585938,4840.984934133849,4.131126382957584,24.7878,97.9606
9151,1291.0,5934.230421506119,5.050440374121844,38.729,76.285
9152,1291.0,5934.230421506119,5.050440374121844,38.729,-8.595
9153,1291.0,5934.230421506119,5.050440374121844,38.729,29.265
9154,22.70000076293945,4164.135108693878,3.52389072885368,32.596,116.056
9155,1074.0,3983.591507845959,3.39887098820312,26.5829,106.1379
9156,663.0,5737.907146821848,4.824828660893344,43.9492,81.4757
9157,664.0999755859375,2727.61722771331,2.389263557318928,29.24,107.89
9158,1111.400024414062,5521.964821693453,4.563879191523609,37.3117,105.5894
9159,1111.400024414062,5521.964821693453,4.563879191523609,37.3133,105.5472
9160,1349.300048828125,5669.094324199194,4.711212098544988,37.7274,106.7409
9161,65.9000015258789,5301.184737798956,4.397629899796327,41.681,121.331
9162,65.9000015258789,5301.184737798956,4.397629899796327,41.453,121.239
9163,12.0,4915.753397725462,4.146078120425865,31.32,119.77
9164,12.0,4915.753397725462,4.146078120425865,31.32,75.92
9165,12.0,4915.753397725462,4.146078120425865,31.3976,119.8273
9166,12.0,4915.753397725462,4.146078120425865,31.3929,119.8291
9167,12.0,4915.753397725462,4.146078120425865,31.3701,119.7727
9168,12.0,4915.753397725462,4.146078120425865,31.3962,119.8283
9169,68.0,4344.803422503674,3.721205069136853,28.5971,112.2683
9170,55.0,5872.101195645332,4.884377837236099,39.78,116.5
9172,1518.0,5898.191325743565,5.047991452419296,36.732,103.597
9173,189.6999969482422,4996.955379712596,4.011894888162792,44.4497,126.9639
9174,206.0,3548.274814472679,3.09789777656854,26.0036,117.3798
9175,41.20000076293945,4038.063949688219,3.460495454608486,34.072,116.529
9176,41.20000076293945,4038.063949688219,3.460495454608486,33.9284,116.5501
9177,41.20000076293945,4038.063949688219,3.460495454608486,34.1236,116.4497
9178,334.7999877929688,2754.355783717374,2.425017520029062,29.0555,105.8844
9179,3045.10009765625,5523.949651415594,4.407598840355266,37.754,103.13
9180,3045.10009765625,5523.949651415594,4.407598840355266,37.765,103.132
9181,3045.10009765625,5523.949651415594,4.407598840355266,37.768,103.111
